,dtm,MIP,Solar_MW,Solar_capacity_mwp,Solar_installedcapacity_mwp,Wind_MW,SS_Price,boa_MWh,DA_Price
41458,2023-01-31T17:00:00Z,165.1,0.0,2272.9143963,2414.1765096,1170.242,205.0,0.0,167.28
41459,2023-01-31T17:30:00Z,177.37,0.0,2272.9143963,2414.1765096,1172.022,205.0,0.0,167.28
41460,2023-01-31T18:00:00Z,170.81,0.0,2272.9143963,2414.1765096,1173.342,199.0,0.0,149.22
41461,2023-01-31T18:30:00Z,153.05,0.0,2272.9143963,2414.1765096,1173.42,188.05,0.0,149.22
41462,2023-01-31T19:00:00Z,152.53,0.0,2272.9143963,2414.1765096,1173.522,205.0,0.0,135.13
41463,2023-01-31T19:30:00Z,139.41,0.0,2272.9143963,2414.1765096,1173.58,195.0,0.0,135.13
41464,2023-01-31T20:00:00Z,142.27,0.0,2272.9143963,2414.1765096,1173.48,60.0,0.0,139.36
41465,2023-01-31T20:30:00Z,131.35,0.0,2272.9143963,2414.1765096,1173.642,97.1,0.0,139.36
41466,2023-01-31T21:00:00Z,133.6,0.0,2272.9143963,2414.1765096,1173.722,184.0,0.0,114.73
41467,2023-01-31T21:30:00Z,123.19,0.0,2272.9143963,2414.1765096,1173.482,182.0,0.0,114.73
41468,2023-01-31T22:00:00Z,138.0,0.0,2272.9143963,2414.1765096,1166.742,179.0,0.0,101.79
41469,2023-01-31T22:30:00Z,118.01,0.0,2272.9143963,2414.1765096,1166.76,172.0,0.0,101.79
41470,2023-01-31T23:00:00Z,130.96,0.0,2272.9143963,2414.1765096,1166.782,172.0,0.0,97.79
41471,2023-01-31T23:30:00Z,60.02,0.0,2272.9143963,2414.1765096,1166.842,60.02,0.0,97.79
41472,2023-02-01T00:00:00Z,82.44,0.0,2272.9143963,2414.1765096,1167.022,82.44,0.0,96.93
41473,2023-02-01T00:30:00Z,103.34,0.0,2272.9143963,2414.1765096,1166.622,172.0,0.0,96.93
41474,2023-02-01T01:00:00Z,104.11,0.0,2273.5481422,2414.8631556,1166.782,172.0,0.0,71.8
41475,2023-02-01T01:30:00Z,83.1,0.0,2273.5481422,2414.8631556,1166.842,170.0,0.0,71.8
41476,2023-02-01T02:00:00Z,88.02,0.0,2273.5481422,2414.8631556,1166.982,170.0,0.0,62.36
41477,2023-02-01T02:30:00Z,89.62,0.0,2273.5481422,2414.8631556,1167.042,150.0,0.0,62.36
41478,2023-02-01T03:00:00Z,54.08,0.0,2273.5481422,2414.8631556,1167.102,51.9698,0.0,67.43
41479,2023-02-01T03:30:00Z,48.06,0.0,2273.5481422,2414.8631556,1166.922,51.9698,0.0,67.43
41480,2023-02-01T04:00:00Z,58.5,0.0,2273.5481422,2414.8631556,1166.702,63.94,0.0,90.64
41481,2023-02-01T04:30:00Z,60.8,0.0,2273.5481422,2414.8631556,1166.962,22.5,0.0,90.64
41482,2023-02-01T05:00:00Z,84.89,0.0,2273.5481422,2414.8631556,1166.682,22.5,0.0,131.29
41483,2023-02-01T05:30:00Z,109.52,0.0,2273.5481422,2414.8631556,1166.902,109.52,0.0,131.29
41484,2023-02-01T06:00:00Z,115.79,0.0,2273.5481422,2414.8631556,1166.92,170.0,0.0,148.3
41485,2023-02-01T06:30:00Z,149.03,0.0,2273.5481422,2414.8631556,1166.682,179.0,0.0,148.3
41486,2023-02-01T07:00:00Z,146.32,0.0,2273.5481422,2414.8631556,1167.082,172.46,0.0,155.56
41487,2023-02-01T07:30:00Z,165.66,0.36129144684,2273.5481422,2414.8631556,1166.68,173.69,0.0,155.56
41488,2023-02-01T08:00:00Z,149.23,51.4532959,2273.5481422,2414.8631556,1167.042,183.0,0.0,150.9
41489,2023-02-01T08:30:00Z,156.47,165.7843363,2273.5481422,2414.8631556,1167.002,187.0,0.0,150.9
41490,2023-02-01T09:00:00Z,152.39,370.37421,2273.5481422,2414.8631556,1167.062,187.0,0.0,138.95
41491,2023-02-01T09:30:00Z,151.65,609.686602,2273.5481422,2414.8631556,1167.142,184.0,0.0,138.95
41492,2023-02-01T10:00:00Z,147.42,763.502171,2273.5481422,2414.8631556,1162.422,140.0,0.0,124.97
41495,2023-02-01T11:30:00Z,100.85,705.236908,2273.5481422,2414.8631556,1167.042,180.0,0.0,116.24
41496,2023-02-01T12:00:00Z,131.75,573.609966,2273.5481422,2414.8631556,1166.962,182.9,0.0,119.49
41497,2023-02-01T12:30:00Z,138.83,387.912235,2273.5481422,2414.8631556,1161.442,182.5,0.0,119.49
41498,2023-02-01T13:00:00Z,130.94,264.88377,2273.5481422,2414.8631556,1167.022,180.0,0.0,122.99
41499,2023-02-01T13:30:00Z,134.93,217.64152,2273.5481422,2414.8631556,1166.742,182.9,0.0,122.99
41500,2023-02-01T14:00:00Z,139.11,206.979312,2273.5481422,2414.8631556,1164.1,182.9,0.0,126.79
41501,2023-02-01T14:30:00Z,139.4,176.856684,2273.5481422,2414.8631556,1157.822,180.0,0.0,126.79
41502,2023-02-01T15:00:00Z,129.76,105.55983,2273.5481422,2414.8631556,1140.282,179.8,0.0,143.87
41503,2023-02-01T15:30:00Z,143.13,46.3037788,2273.5481422,2414.8631556,1105.262,180.0,0.0,143.87
41504,2023-02-01T16:00:00Z,150.24,9.67849756,2273.5481422,2414.8631556,1056.022,191.0,0.0,165.65
41505,2023-02-01T16:30:00Z,170.92,0.0281623234949,2273.5481422,2414.8631556,1066.322,198.0,0.0,165.65
41506,2023-02-01T17:00:00Z,162.16,0.0,2273.5481422,2414.8631556,1121.662,198.0,0.0,165.75
41507,2023-02-01T17:30:00Z,179.02,0.0,2273.5481422,2414.8631556,1161.102,198.0,0.0,165.75
41508,2023-02-01T18:00:00Z,173.69,0.0,2273.5481422,2414.8631556,1163.662,197.0,0.0,157.11
41509,2023-02-01T18:30:00Z,156.99,0.0,2273.5481422,2414.8631556,1166.062,50.11,0.0,157.11
41510,2023-02-01T19:00:00Z,167.37,0.0,2273.5481422,2414.8631556,1166.32,197.0,0.0,143.41
41511,2023-02-01T19:30:00Z,135.78,0.0,2273.5481422,2414.8631556,1165.96,61.35545,0.0,143.41
41512,2023-02-01T20:00:00Z,120.33,0.0,2273.5481422,2414.8631556,1138.142,50.25,0.0,136.6
41513,2023-02-01T20:30:00Z,130.48,0.0,2273.5481422,2414.8631556,1116.162,189.0,0.0,136.6
41514,2023-02-01T21:00:00Z,148.58,0.0,2273.5481422,2414.8631556,1108.9,185.0,0.0,126.69
41515,2023-02-01T21:30:00Z,130.2,0.0,2273.5481422,2414.8631556,1117.642,46.0,0.0,126.69
41516,2023-02-01T22:00:00Z,121.13,0.0,2273.5481422,2414.8631556,990.582,46.0,0.0,116.42
41517,2023-02-01T22:30:00Z,95.74,0.0,2273.5481422,2414.8631556,908.182,45.0,0.0,116.42
41518,2023-02-01T23:00:00Z,82.98,0.0,2273.5481422,2414.8631556,991.662,104.3096,0.0,114.35
41519,2023-02-01T23:30:00Z,54.46,0.0,2273.5481422,2414.8631556,1105.042,46.0,0.0,114.35
41520,2023-02-02T00:00:00Z,80.87,0.0,2274.0689506,2415.4368581,1120.202,100.07,0.0,112.76
41521,2023-02-02T00:30:00Z,97.43,0.0,2274.0689506,2415.4368581,1153.642,103.79,0.0,112.76
41522,2023-02-02T01:00:00Z,105.92,0.0,2274.0689506,2415.4368581,1155.182,110.71,0.0,94.38
41523,2023-02-02T01:30:00Z,77.78,0.0,2274.0689506,2415.4368581,1159.202,104.3304,0.0,94.38
41524,2023-02-02T02:00:00Z,72.8,0.0,2274.0689506,2415.4368581,1161.322,89.71,0.0,91.45
41525,2023-02-02T02:30:00Z,72.62,0.0,2274.0689506,2415.4368581,1161.72,89.71,0.0,91.45
41526,2023-02-02T03:00:00Z,87.4,0.0,2274.0689506,2415.4368581,1160.142,176.0,0.0,101.58
41527,2023-02-02T03:30:00Z,79.65,0.0,2274.0689506,2415.4368581,1162.562,88.29,0.0,101.58
41528,2023-02-02T04:00:00Z,95.84,0.0,2274.0689506,2415.4368581,1162.66,87.32,0.0,115.79
41529,2023-02-02T04:30:00Z,93.61,0.0,2274.0689506,2415.4368581,1163.382,89.32,0.0,115.79
41530,2023-02-02T05:00:00Z,104.42,0.0,2274.0689506,2415.4368581,1158.382,102.74,0.0,141.8
41531,2023-02-02T05:30:00Z,119.67,0.0,2274.0689506,2415.4368581,1155.842,102.26,0.0,141.8
41532,2023-02-02T06:00:00Z,135.2,0.0,2274.0689506,2415.4368581,1159.562,189.95,0.0,152.06
41533,2023-02-02T06:30:00Z,151.65,0.0,2274.0689506,2415.4368581,1158.042,199.0,0.0,152.06
41534,2023-02-02T07:00:00Z,164.7,0.0,2274.0689506,2415.4368581,1155.2,199.0,0.0,155.25
41535,2023-02-02T07:30:00Z,177.01,0.796135035442,2274.0689506,2415.4368581,1156.002,190.0,0.0,155.25
41536,2023-02-02T08:00:00Z,157.94,65.4912137,2274.0689506,2415.4368581,1158.46,95.0,0.0,146.34
41537,2023-02-02T08:30:00Z,148.22,162.129764,2274.0689506,2415.4368581,1158.58,51.0,0.0,146.34
41538,2023-02-02T09:00:00Z,141.21,309.346176,2274.0689506,2415.4368581,1159.896,51.0,0.0,141.03
41539,2023-02-02T09:30:00Z,120.12,469.833445,2274.0689506,2415.4368581,1159.76,51.0,0.0,141.03
41540,2023-02-02T10:00:00Z,121.71,617.145394,2274.0689506,2415.4368581,1159.178,51.0,0.0,131.4
41541,2023-02-02T10:30:00Z,131.01,794.129718,2274.0689506,2415.4368581,1149.238,186.0,0.0,131.4
41543,2023-02-02T11:30:00Z,130.8,780.188563,2274.0689506,2415.4368581,1113.6,186.0,0.0,128.04
41544,2023-02-02T12:00:00Z,133.49,599.751027,2274.0689506,2415.4368581,1099.88,185.0,0.0,125.54
41545,2023-02-02T12:30:00Z,129.86,463.4590522,2274.0689506,2415.4368581,1125.92,184.0,0.0,125.54
41546,2023-02-02T13:00:00Z,139.21,347.068904,2274.0689506,2415.4368581,1121.122,185.0,0.0,127.32
41547,2023-02-02T13:30:00Z,136.6,319.019166,2274.0689506,2415.4368581,1143.462,185.0,0.0,127.32
41548,2023-02-02T14:00:00Z,143.17,250.871887,2274.0689506,2415.4368581,1153.424,185.0,0.0,133.99
41549,2023-02-02T14:30:00Z,142.21,199.794047,2274.0689506,2415.4368581,1153.122,184.0,0.0,133.99
41550,2023-02-02T15:00:00Z,138.62,117.7894169,2274.0689506,2415.4368581,1156.982,47.3,0.0,149.45
41551,2023-02-02T15:30:00Z,143.3,55.2130255,2274.0689506,2415.4368581,1157.102,140.93,0.0,149.45
41552,2023-02-02T16:00:00Z,145.0,14.9240663,2274.0689506,2415.4368581,1169.422,158.09,0.0,162.42
41553,2023-02-02T16:30:00Z,158.9,0.1727696344,2274.0689506,2415.4368581,1170.704,161.26,0.0,162.42
41554,2023-02-02T17:00:00Z,157.34,0.0,2274.0689506,2415.4368581,1174.042,173.73148,0.0,157.73
41555,2023-02-02T17:30:00Z,159.76,0.0,2274.0689506,2415.4368581,1177.2,172.0,0.0,157.73
41556,2023-02-02T18:00:00Z,154.9,0.0,2274.0689506,2415.4368581,1175.62,165.0,0.0,146.45
41557,2023-02-02T18:30:00Z,144.76,0.0,2274.0689506,2415.4368581,1176.08,166.65,0.0,146.45
41558,2023-02-02T19:00:00Z,146.65,0.0,2274.0689506,2415.4368581,1173.44,164.62,0.0,137.16
41559,2023-02-02T19:30:00Z,145.66,0.0,2274.0689506,2415.4368581,1175.12,164.25,0.0,137.16
41560,2023-02-02T20:00:00Z,143.14,0.0,2274.0689506,2415.4368581,1173.72,185.0,0.0,129.29
41561,2023-02-02T20:30:00Z,141.55,0.0,2274.0689506,2415.4368581,1171.18,184.0,0.0,129.29
41562,2023-02-02T21:00:00Z,134.51,0.0,2274.0689506,2415.4368581,1173.04,184.0,0.0,112.61
41563,2023-02-02T21:30:00Z,103.52,0.0,2274.0689506,2415.4368581,1173.06,184.0,0.0,112.61
41564,2023-02-02T22:00:00Z,130.0,0.0,2274.0689506,2415.4368581,1172.66,188.75,0.0,98.88
41565,2023-02-02T22:30:00Z,85.86,0.0,2274.0689506,2415.4368581,1173.08,175.0,0.0,98.88
41566,2023-02-02T23:00:00Z,97.55,0.0,2274.0689506,2415.4368581,1173.16,-18.15,0.0,91.69
41567,2023-02-02T23:30:00Z,45.02,0.0,2274.0689506,2415.4368581,1173.46,0.0,0.0,91.69
41568,2023-02-03T00:00:00Z,104.79,0.0,2274.6251947,2416.0460318,1173.5,175.0,0.0,84.01
41569,2023-02-03T00:30:00Z,130.19,0.0,2274.6251947,2416.0460318,1173.28,175.0,0.0,84.01
41570,2023-02-03T01:00:00Z,103.78,0.0,2274.6251947,2416.0460318,1173.7,103.78,0.0,79.12
41571,2023-02-03T01:30:00Z,82.68,0.0,2274.6251947,2416.0460318,1170.282,82.68,0.0,79.12
41572,2023-02-03T02:00:00Z,87.81,0.0,2274.6251947,2416.0460318,1170.382,87.81,0.0,74.71
41573,2023-02-03T02:30:00Z,92.49,0.0,2274.6251947,2416.0460318,1173.68,92.49,0.0,74.71
41574,2023-02-03T03:00:00Z,106.77,0.0,2274.6251947,2416.0460318,1173.7,0.0,0.0,79.75
41575,2023-02-03T03:30:00Z,99.66,0.0,2274.6251947,2416.0460318,1173.86,0.0,0.0,79.75
41576,2023-02-03T04:00:00Z,66.9,0.0,2274.6251947,2416.0460318,1173.72,-14.8,0.0,100.79
41577,2023-02-03T04:30:00Z,58.33,0.0,2274.6251947,2416.0460318,1173.98,0.0,0.0,100.79
41578,2023-02-03T05:00:00Z,85.39,0.0,2274.6251947,2416.0460318,1173.762,0.0,0.0,138.11
41579,2023-02-03T05:30:00Z,136.64,0.0,2274.6251947,2416.0460318,1173.704,185.0,0.0,138.11
41580,2023-02-03T06:00:00Z,112.32,0.0,2274.6251947,2416.0460318,1173.9,0.0,0.0,153.81
41581,2023-02-03T06:30:00Z,107.85,0.0,2274.6251947,2416.0460318,1173.96,49.1,0.0,153.81
41582,2023-02-03T07:00:00Z,82.41,0.0,2274.6251947,2416.0460318,1174.04,45.0,0.0,162.81
41583,2023-02-03T07:30:00Z,140.03,0.708240118,2274.6251947,2416.0460318,1173.84,188.0,0.0,162.81
41584,2023-02-03T08:00:00Z,130.93,36.5670138,2274.6251947,2416.0460318,1172.06,188.0,0.0,160.6
41585,2023-02-03T08:30:00Z,163.03,122.231979,2274.6251947,2416.0460318,1167.04,190.0,0.0,160.6
41586,2023-02-03T09:00:00Z,146.7,229.298228,2274.6251947,2416.0460318,1167.038,188.0,0.0,149.42
41587,2023-02-03T09:30:00Z,152.77,321.430911,2274.6251947,2416.0460318,1163.078,188.0,0.0,149.42
41588,2023-02-03T10:00:00Z,145.27,400.295905,2274.6251947,2416.0460318,1104.878,187.0,0.0,133.74
41589,2023-02-03T10:30:00Z,148.91,456.846606,2274.6251947,2416.0460318,927.26,190.0,0.0,133.74
41590,2023-02-03T11:00:00Z,144.03,530.451703,2274.6251947,2416.0460318,814.0,190.0,0.0,129.14
41591,2023-02-03T11:30:00Z,140.05,652.278389,2274.6251947,2416.0460318,789.442,190.0,0.0,129.14
41592,2023-02-03T12:00:00Z,143.05,682.52559,2274.6251947,2416.0460318,970.74,51.57,0.0,127.07
41593,2023-02-03T12:30:00Z,136.95,649.781524,2274.6251947,2416.0460318,1089.24,51.57,0.0,127.07
41594,2023-02-03T13:00:00Z,135.53,647.687833,2274.6251947,2416.0460318,1094.222,51.57,0.0,128.48
41595,2023-02-03T13:30:00Z,132.53,581.48381,2274.6251947,2416.0460318,1016.84,51.57,0.0,128.48
41596,2023-02-03T14:00:00Z,122.45,480.098927,2274.6251947,2416.0460318,879.222,185.0,0.0,131.54
41597,2023-02-03T14:30:00Z,134.99,338.59083,2274.6251947,2416.0460318,751.862,185.0,0.0,131.54
41598,2023-02-03T15:00:00Z,146.68,197.805357,2274.6251947,2416.0460318,658.962,194.9,0.0,148.25
41599,2023-02-03T15:30:00Z,143.68,107.902257,2274.6251947,2416.0460318,538.422,195.0,0.0,148.25
41600,2023-02-03T16:00:00Z,159.46,45.4816437,2274.6251947,2416.0460318,455.282,195.0,0.0,169.01
41601,2023-02-03T16:30:00Z,171.47,4.711862168,2274.6251947,2416.0460318,361.922,197.0,0.0,169.01
41602,2023-02-03T17:00:00Z,178.39,0.0,2274.6251947,2416.0460318,289.024,53.07,0.0,168.37
41603,2023-02-03T17:30:00Z,179.06,0.0,2274.6251947,2416.0460318,231.522,214.0,0.0,168.37
41604,2023-02-03T18:00:00Z,184.63,0.0,2274.6251947,2416.0460318,205.804,204.0,0.0,154.03
41605,2023-02-03T18:30:00Z,177.49,0.0,2274.6251947,2416.0460318,166.942,204.0,0.0,154.03
41606,2023-02-03T19:00:00Z,181.24,0.0,2274.6251947,2416.0460318,78.748,220.0,0.0,142.78
41607,2023-02-03T19:30:00Z,172.24,0.0,2274.6251947,2416.0460318,17.466,219.89,0.0,142.78
41608,2023-02-03T20:00:00Z,170.89,0.0,2274.6251947,2416.0460318,9.724,219.89,0.0,140.97
41609,2023-02-03T20:30:00Z,169.33,0.0,2274.6251947,2416.0460318,12.412,217.5,0.0,140.97
41610,2023-02-03T21:00:00Z,170.35,0.0,2274.6251947,2416.0460318,7.472,215.0,0.0,134.83
41611,2023-02-03T21:30:00Z,171.67,0.0,2274.6251947,2416.0460318,0.302,214.0,0.0,134.83
41612,2023-02-03T22:00:00Z,165.17,0.0,2274.6251947,2416.0460318,19.45,192.0,0.0,141.38
41613,2023-02-03T22:30:00Z,154.77,0.0,2274.6251947,2416.0460318,47.368,230.0,0.0,141.38
41614,2023-02-03T23:00:00Z,148.83,0.0,2274.6251947,2416.0460318,67.336,192.0,0.0,134.98
41615,2023-02-03T23:30:00Z,162.18,0.0,2274.6251947,2416.0460318,71.646,192.0,0.0,134.98
41616,2023-02-04T00:00:00Z,175.1,0.0,2274.6251947,2416.0460318,53.414,192.0,0.0,137.78
41617,2023-02-04T00:30:00Z,183.36,0.0,2274.7007349,2416.1745055,48.228,200.0,0.0,137.78
41618,2023-02-04T01:00:00Z,172.23,0.0,2274.7007349,2416.1745055,59.302,191.5,0.0,125.85
41619,2023-02-04T01:30:00Z,174.22,0.0,2274.7007349,2416.1745055,63.242,191.5,0.0,125.85
41620,2023-02-04T02:00:00Z,175.9,0.0,2274.7007349,2416.1745055,51.762,177.0,0.0,123.73
41621,2023-02-04T02:30:00Z,172.99,0.0,2274.7007349,2416.1745055,39.384,92.0,0.0,123.73
41622,2023-02-04T03:00:00Z,140.73,0.0,2274.7007349,2416.1745055,8.14,91.586,0.0,127.25
41623,2023-02-04T03:30:00Z,126.16,0.0,2274.7007349,2416.1745055,1.746,90.96,0.0,127.25
41624,2023-02-04T04:00:00Z,129.21,0.0,2274.7007349,2416.1745055,5.552,95.41,0.0,131.01
41625,2023-02-04T04:30:00Z,122.02,0.0,2274.7007349,2416.1745055,13.484,91.89,0.0,131.01
41626,2023-02-04T05:00:00Z,123.79,0.0,2274.7007349,2416.1745055,30.402,103.5,0.0,141.07
41627,2023-02-04T05:30:00Z,121.61,0.0,2274.7007349,2416.1745055,38.78,103.5,0.0,141.07
41628,2023-02-04T06:00:00Z,143.39,0.0,2274.7007349,2416.1745055,39.744,119.1,0.0,139.51
41629,2023-02-04T06:30:00Z,130.09,0.0,2274.7007349,2416.1745055,33.852,113.0,0.0,139.51
41630,2023-02-04T07:00:00Z,145.96,0.0,2274.7007349,2416.1745055,46.424,55.05,0.0,148.47
41631,2023-02-04T07:30:00Z,153.94,0.2378183867,2274.7007349,2416.1745055,41.272,60.0,0.0,148.47
41632,2023-02-04T08:00:00Z,138.72,9.8464656,2274.7007349,2416.1745055,40.028,190.0,0.0,149.11
41633,2023-02-04T08:30:00Z,170.62,36.2547217,2274.7007349,2416.1745055,21.582,192.0,0.0,149.11
41634,2023-02-04T09:00:00Z,168.17,69.6520489,2274.7007349,2416.1745055,16.554,192.0,0.0,143.1
41635,2023-02-04T09:30:00Z,168.19,108.0132767,2274.7007349,2416.1745055,14.704,196.0,0.0,143.1
41636,2023-02-04T10:00:00Z,171.91,150.2365542,2274.7007349,2416.1745055,19.106,196.0,0.0,134.96
41637,2023-02-04T10:30:00Z,173.67,186.318919,2274.7007349,2416.1745055,24.014,195.0,0.0,134.96
41638,2023-02-04T11:00:00Z,176.52,203.842076,2274.7007349,2416.1745055,38.146,195.0,0.0,129.5
41639,2023-02-04T11:30:00Z,175.86,218.055863,2274.7007349,2416.1745055,47.368,195.0,0.0,129.5
41640,2023-02-04T12:00:00Z,164.91,223.361879,2274.7007349,2416.1745055,72.5,188.0,0.0,130.05
41641,2023-02-04T12:30:00Z,151.65,211.837622,2274.7007349,2416.1745055,135.862,185.0,0.0,130.05
41642,2023-02-04T13:00:00Z,126.79,188.053845,2274.7007349,2416.1745055,143.182,56.0,0.0,129.72
41643,2023-02-04T13:30:00Z,129.16,174.699183,2274.7007349,2416.1745055,145.764,56.0,0.0,129.72
41644,2023-02-04T14:00:00Z,134.34,143.6578091,2274.7007349,2416.1745055,135.504,55.01595,0.0,140.82
41645,2023-02-04T14:30:00Z,131.67,84.2095078,2274.7007349,2416.1745055,144.784,56.1,0.0,140.82
41646,2023-02-04T15:00:00Z,133.64,64.90723144,2274.7007349,2416.1745055,158.7,56.1,0.0,151.01
41647,2023-02-04T15:30:00Z,135.21,45.68491306,2274.7007349,2416.1745055,146.08,55.0,0.0,151.01
41648,2023-02-04T16:00:00Z,137.23,13.326548601,2274.7007349,2416.1745055,145.924,61.05,0.0,167.01
41649,2023-02-04T16:30:00Z,157.72,0.347806016,2274.7007349,2416.1745055,173.784,163.98,0.0,167.01
41650,2023-02-04T17:00:00Z,144.36,0.0,2274.7007349,2416.1745055,198.004,46.0,0.0,160.69
41651,2023-02-04T17:30:00Z,154.33,0.0,2274.7007349,2416.1745055,205.924,200.0,0.0,160.69
41652,2023-02-04T18:00:00Z,164.85,0.0,2274.7007349,2416.1745055,251.824,174.9,0.0,147.45
41653,2023-02-04T18:30:00Z,150.68,0.0,2274.7007349,2416.1745055,325.722,46.0,0.0,147.45
41654,2023-02-04T19:00:00Z,131.62,0.0,2274.7007349,2416.1745055,462.564,10.5,0.0,139.16
41655,2023-02-04T19:30:00Z,125.79,0.0,2274.7007349,2416.1745055,651.522,45.0,0.0,139.16
41656,2023-02-04T20:00:00Z,128.09,0.0,2274.7007349,2416.1745055,669.584,207.0,0.0,133.72
41657,2023-02-04T20:30:00Z,142.29,0.0,2274.7007349,2416.1745055,743.264,200.0,0.0,133.72
41658,2023-02-04T21:00:00Z,144.73,0.0,2274.7007349,2416.1745055,867.682,61.16,0.0,125.64
41659,2023-02-04T21:30:00Z,134.22,0.0,2274.7007349,2416.1745055,941.844,62.1,0.0,125.64
41660,2023-02-04T22:00:00Z,117.07,0.0,2274.7007349,2416.1745055,908.984,61.16,0.0,143.96
41661,2023-02-04T22:30:00Z,110.7,0.0,2274.7007349,2416.1745055,918.562,61.16,0.0,143.96
41662,2023-02-04T23:00:00Z,116.73,0.0,2274.7007349,2416.1745055,1089.844,75.0,0.0,142.52
41672,2023-02-05T04:00:00Z,81.47,0.0,2274.6741912,2416.2008741,1191.322,85.24,0.0,111.6
41680,2023-02-05T08:00:00Z,111.13,88.4457451,2274.6741912,2416.2008741,1187.282,100.0,0.0,136.78
41681,2023-02-05T08:30:00Z,129.58,231.129732,2274.6741912,2416.2008741,1182.782,100.0,0.0,136.78
41682,2023-02-05T09:00:00Z,127.89,423.730927,2274.6741912,2416.2008741,1187.102,187.0,0.0,140.0
41683,2023-02-05T09:30:00Z,130.81,650.538496,2274.6741912,2416.2008741,1174.882,187.5453,0.0,140.0
41684,2023-02-05T10:00:00Z,140.33,813.279689,2274.6741912,2416.2008741,1095.724,189.0,0.0,138.22
41692,2023-02-05T14:00:00Z,119.55,701.908647,2274.6741912,2416.2008741,356.444,61.2,0.0,122.32
41693,2023-02-05T14:30:00Z,121.34,493.036111,2274.6741912,2416.2008741,304.062,61.2,0.0,122.32
41694,2023-02-05T15:00:00Z,120.5,340.785993,2274.6741912,2416.2008741,210.542,70.0,0.0,147.96
41695,2023-02-05T15:30:00Z,126.83,200.361645,2274.6741912,2416.2008741,127.724,61.6,0.0,147.96
41696,2023-02-05T16:00:00Z,127.84,75.4071616,2274.6741912,2416.2008741,79.164,189.0,0.0,194.49
41697,2023-02-05T16:30:00Z,163.13,8.32163005,2274.6741912,2416.2008741,27.038,224.0,0.0,194.49
41698,2023-02-05T17:00:00Z,173.48,0.0,2274.6741912,2416.2008741,27.092,229.0,0.0,189.99
41699,2023-02-05T17:30:00Z,181.47,0.0,2274.6741912,2416.2008741,36.778,249.0,0.0,189.99
41700,2023-02-05T18:00:00Z,193.59,0.0,2274.6741912,2416.2008741,33.244,250.0,0.0,178.39
41701,2023-02-05T18:30:00Z,188.97,0.0,2274.6741912,2416.2008741,20.04,224.0,0.0,178.39
41702,2023-02-05T19:00:00Z,184.4,0.0,2274.6741912,2416.2008741,17.666,224.0,0.0,143.42
41703,2023-02-05T19:30:00Z,165.1,0.0,2274.6741912,2416.2008741,14.06,224.0,0.0,143.42
41704,2023-02-05T20:00:00Z,170.43,0.0,2274.6741912,2416.2008741,16.996,225.0,0.0,138.17
41705,2023-02-05T20:30:00Z,154.26,0.0,2274.6741912,2416.2008741,26.538,235.0,0.0,138.17
41706,2023-02-05T21:00:00Z,172.76,0.0,2274.6741912,2416.2008741,21.952,210.0,0.0,130.05
41707,2023-02-05T21:30:00Z,154.12,0.0,2274.6741912,2416.2008741,11.426,62.0,0.0,130.05
41708,2023-02-05T22:00:00Z,141.98,0.0,2274.6741912,2416.2008741,3.45,200.0,0.0,136.06
41709,2023-02-05T22:30:00Z,147.7,0.0,2274.6741912,2416.2008741,5.764,199.0,0.0,136.06
41710,2023-02-05T23:00:00Z,161.16,0.0,2274.6741912,2416.2008741,4.284,199.0,0.0,137.59
41711,2023-02-05T23:30:00Z,142.73,0.0,2274.6741912,2416.2008741,3.77,61.6,0.0,137.59
41712,2023-02-06T00:00:00Z,97.73,0.0,2275.207557,2416.7871686,13.326,61.6,0.0,134.97
41713,2023-02-06T00:30:00Z,129.57,0.0,2275.207557,2416.7871686,35.572,198.0,0.0,134.97
41714,2023-02-06T01:00:00Z,155.77,0.0,2275.207557,2416.7871686,54.964,199.0,0.0,130.75
41715,2023-02-06T01:30:00Z,135.09,0.0,2275.207557,2416.7871686,89.582,199.0,0.0,130.75
41716,2023-02-06T02:00:00Z,148.79,0.0,2275.207557,2416.7871686,119.364,190.0,0.0,130.04
41717,2023-02-06T02:30:00Z,136.34,0.0,2275.207557,2416.7871686,141.084,190.0,0.0,130.04
41718,2023-02-06T03:00:00Z,150.59,0.0,2275.207557,2416.7871686,131.484,190.0,0.0,132.88
41719,2023-02-06T03:30:00Z,139.28,0.0,2275.207557,2416.7871686,143.002,184.0,0.0,132.88
41720,2023-02-06T04:00:00Z,145.51,0.0,2275.207557,2416.7871686,143.304,143.0,0.0,152.07
41721,2023-02-06T04:30:00Z,116.07,0.0,2275.207557,2416.7871686,146.384,141.1504,0.0,152.07
41722,2023-02-06T05:00:00Z,173.48,0.0,2275.207557,2416.7871686,137.304,176.0,0.0,177.3
41723,2023-02-06T05:30:00Z,153.38,0.0,2275.207557,2416.7871686,161.564,172.0,0.0,177.3
41724,2023-02-06T06:00:00Z,173.86,0.0,2275.207557,2416.7871686,264.784,189.3701,0.0,188.08
41725,2023-02-06T06:30:00Z,173.13,0.0,2275.207557,2416.7871686,238.362,189.3701,0.0,188.08
41726,2023-02-06T07:00:00Z,184.1,0.0,2275.207557,2416.7871686,225.424,209.46,0.0,188.37
41727,2023-02-06T07:30:00Z,199.54,4.28780317,2275.207557,2416.7871686,264.364,210.22,0.0,188.37
